CNPJ_Fundo_Classe;Data_Referencia;Versao;Tipo;Emissor;CNPJ_Emissor;Emissao;Serie;Codigo_Acao;Nome_Ativo;Data_Vencimento;Quantidade;Valor
32.065.364/0001-46;2024-03-31;1;CRI/CRA;CANAL SEC;41811375000119;78;2;;;;7861;7869432.65
32.065.364/0001-46;2024-03-31;1;CRI/CRA;CANAL SEC;41811375000119;78;1;;;;21000;20995617.32
32.065.364/0001-46;2024-03-31;1;CRI/CRA;CANAL SEC;41811375000119;84;1;;;;35500;35784825.55
32.065.364/0001-46;2024-03-31;1;CRI/CRA;TRAVESSIA SEC;26264237000173;29;1;;;;3800;3707477.58
32.065.364/0001-46;2024-03-31;1;CRI/CRA;CANAL SEC;41811375000119;84;3;;;;9500;9581266.73
32.065.364/0001-46;2024-03-31;1;CRI/CRA;HABITASEC;9304427000158;1;275;;;;11702;657840.96
32.065.364/0001-46;2024-03-31;1;CRI/CRA;CANAL SEC;41811375000119;79;1;;;;5850;5859947.35
32.065.364/0001-46;2024-03-31;1;CRI/CRA;BARISEC;10608405000160;9;1;;;;18000;18444120.52
32.065.364/0001-46;2024-03-31;1;CRI/CRA;TRUE SEC;12130744000100;211;2;;;;1500;1515244.67
32.065.364/0001-46;2024-03-31;1;CRI/CRA;BARISEC;10608405000160;7;3;;;;1;1009.66
32.065.364/0001-46;2024-03-31;1;CRI/CRA;BARISEC;10608405000160;7;1;;;;23750;23935268.89
32.065.364/0001-46;2024-03-31;1;CRI/CRA;CANAL SEC;41811375000119;84;2;;;;35500;35689501.95
32.065.364/0001-46;2024-03-31;1;CRI/CRA;HABITASEC;9304427000158;1;223;;;;10685;6762593.89
32.065.364/0001-46;2024-03-31;1;CRI/CRA;CANAL SEC;41811375000119;56;2;;;;2060;2070319.23
32.065.364/0001-46;2024-03-31;1;CRI/CRA;CANAL SEC;41811375000119;71;2;;;;28000;27673314.28
32.065.364/0001-46;2024-03-31;1;CRI/CRA;HABITASEC;9304427000158;1;277;;;;2500;134329.15
32.065.364/0001-46;2024-03-31;1;CRI/CRA;HABITASEC;9304427000158;1;278;;;;5500;295129.26
32.065.364/0001-46;2024-03-31;1;CRI/CRA;VIRGO SEC;8769451000108;4;98;;;;4600;848900.88
32.065.364/0001-46;2024-03-31;1;CRI/CRA;CANAL SEC;41811375000119;71;1;;;;29000;28661646.94
32.065.364/0001-46;2024-03-31;1;CRI/CRA;CANAL SEC;41811375000119;84;4;;;;704;706955.26
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI000000549;41811375000119;71;2;;;;9100;8933680.13
32.065.364/0001-46;2024-06-30;1;CRI/CRA;TRUE SEC- CRI - CRI000000645;12130744000100;211;2;;;;999;984254.54
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI00000051C;41811375000119;71;1;;;;29000;28476231.15
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI0000005C8;41811375000119;79;1;;;;5850;5808037.65
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI0000055D_;41811375000119;78;1;;;;21000;21042513.87
32.065.364/0001-46;2024-06-30;1;CRI/CRA;HABITASEC- CRI - 20L0789249;9304427000158;1;224;;;;6350;4066135.68
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI00000063C;41811375000119;79;1;;;;365;362381.84
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI000005FD;41811375000119;64;2;;;;4700;4645006.38
32.065.364/0001-46;2024-06-30;1;CRI/CRA;VIGO SEC- CRI - CRI0000019L;8769451000108;4;60;;;;12000;3996051.91
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI0000005B5;41811375000119;84;1;;;;1500;1489877.37
32.065.364/0001-46;2024-06-30;1;CRI/CRA;HABITASEC- CRI - 20L0789249_0;9304427000158;1;224;;;;2700;1728908.08
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI000000484;41811375000119;61;1;;;;13700;13406649.89
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI000000652;41811375000119;79;1;;;;3427;3402417.95
32.065.364/0001-46;2024-06-30;1;CRI/CRA;TRAVESSIA SEC- CRI - CRI00000040F;26264237000173;29;1;;;;3800;3593405.46
32.065.364/0001-46;2024-06-30;1;CRI/CRA;TRUE SEC- CRI - CRI001188;12130744000100;211;1;;;;20500;20199138.35
32.065.364/0001-46;2024-06-30;1;CRI/CRA;BARISEC- CRI - CRI00000048B;10608405000160;7;2;;;;8999;9091721.5
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI00000592;41811375000119;78;2;;;;7861;7873407.25
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI00000616;41811375000119;64;2;;;;533;526763.49
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI00000563_;41811375000119;56;3;;;;1000;977394.72
32.065.364/0001-46;2024-06-30;1;CRI/CRA;BARISEC- CRI - CRI0000047F_;10608405000160;7;4;;;;1;1020.7
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI00000063A;41811375000119;64;2;;;;1687;1667260.8
32.065.364/0001-46;2024-06-30;1;CRI/CRA;BARISEC- CRI - CRI000000656;10608405000160;7;3;;;;2031;2043213.12
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI000000598;41811375000119;84;1;;;;9000;8939264.21
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI0000005BE;41811375000119;84;1;;;;66;65554.6
32.065.364/0001-46;2024-06-30;1;CRI/CRA;HABITASEC- CRI - 21L0868593;9304427000158;1;312;;;;9600;9669962.16
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI000000610;41811375000119;79;1;;;;3329;3305120.91
32.065.364/0001-46;2024-06-30;1;CRI/CRA;BARISEC- CRI - 22L0001401.;10608405000160;7;2;;;;3000;3030910.6
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI0000054A_;41811375000119;71;3;;;;24830;24341684.03
32.065.364/0001-46;2024-06-30;1;CRI/CRA;BARISEC- CRI - CRI00000064D;10608405000160;7;3;;;;170;171022.27
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI00000060A;41811375000119;62;2;;;;1300;1255540.34
32.065.364/0001-46;2024-06-30;1;CRI/CRA;HABITASEC- CRI - CRI000000654;9304427000158;1;223;;;;4800;3073614.37
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI000005BC;41811375000119;84;3;;;;8209;8158832.08
32.065.364/0001-46;2024-06-30;1;CRI/CRA;TRAVESSIA SEC- CRI - CRI00000457_;26264237000173;29;2;;;;2500;2383741.35
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI000005B4;41811375000119;84;2;;;;23486;23265475.81
32.065.364/0001-46;2024-06-30;1;CRI/CRA;BARISEC- CRI - 22L0001401;10608405000160;7;2;;;;1;1010.3
32.065.364/0001-46;2024-06-30;1;Outras Cotas de FI;ITAU SOBERANO RENDA FIXA SIMPLES;6175696000173;;;;;;1371087.843561;93214394.23
32.065.364/0001-46;2024-06-30;1;CRI/CRA;BARISEC- CRI - CRI000000648;10608405000160;9;1;;;;5883;5999615.58
32.065.364/0001-46;2024-06-30;1;CRI/CRA;BARISEC- CRI - CRI0000004EA;10608405000160;7;1;;;;3000;3010808.37
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI0000005EE;41811375000119;78;3;;;;8000;7968197.51
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI0000005C4;41811375000119;84;4;;;;704;698387.78
32.065.364/0001-46;2024-06-30;1;CRI/CRA;HABITASEC- CRI - 20L0789249_1;9304427000158;1;224;;;;1700;1088571.76
32.065.364/0001-46;2024-06-30;1;CRI/CRA;HABITASEC- CRI - 21L0868658;9304427000158;1;313;;;;6315;6361021.98
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI0000005FC;41811375000119;84;4;;;;1869;1854100.51
32.065.364/0001-46;2024-06-30;1;CRI/CRA;BARISEC- CRI - 22G1000969;10608405000160;7;1;;;;20750;20824757.87
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI0000005C5;41811375000119;84;3;;;;1291;1283110.27
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI000000539;41811375000119;71;2;;;;4600;4515926.22
32.065.364/0001-46;2024-06-30;1;CRI/CRA;VIGO SEC- CRI - CRI00000597;8769451000108;4;98;;;;4755;637669.54
32.065.364/0001-46;2024-06-30;1;CRI/CRA;BARISEC- CRI - CRI000000659;10608405000160;9;1;;;;12117;12357188.84
32.065.364/0001-46;2024-06-30;1;CRI/CRA;TRUE SEC- CRI - CRI00000618;12130744000100;211;2;;;;501;493605.13
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI00000059D;41811375000119;84;1;;;;24934;24765734.87
32.065.364/0001-46;2024-06-30;1;CRI/CRA;VIGO SEC- CRI - CRI0000012F;8769451000108;4;98;;;;4600;616883.25
32.065.364/0001-46;2024-06-30;1;CRI/CRA;HABITASEC- CRI - 20L0789248;9304427000158;1;223;;;;5885;3768379.28
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI000000603;41811375000119;78;4;;;;1366;1360563.37
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI000000639;41811375000119;62;2;;;;1715;1656347.45
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI0000005EF;41811375000119;78;1;;;;4000;4008097.88
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI0000005BD;41811375000119;84;2;;;;12014;11901193.32
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI000000625;41811375000119;79;1;;;;229;227357.37
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI00000063E;41811375000119;78;4;;;;299;297809.99
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI0000063B;41811375000119;64;5;;;;583;574179.63
32.065.364/0001-46;2024-06-30;1;CRI/CRA;TRUE SEC- CRI - CRI000005BB;12130744000100;211;2;;;;1500;1477859.68
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI0000004EB;41811375000119;64;1;;;;17625;15379949.04
32.065.364/0001-46;2024-06-30;1;CRI/CRA;BARISEC- CRI - 23E0002201;10608405000160;7;3;;;;1;1006.01
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI00000462;41811375000119;56;2;;;;2060;2028747.58
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI0000005F0;41811375000119;78;2;;;;139;139219.39
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI0000005ED;41811375000119;78;4;;;;698;695221.98
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI00000048;41811375000119;62;1;;;;8000;7245685.88
32.065.364/0001-46;2024-06-30;1;CRI/CRA;CANAL SEC- CRI - CRI00000051B;41811375000119;71;2;;;;14300;14038640.2
32.065.364/0001-46;2024-09-30;1;CRI/CRA;TRUE  SEC S/A;12130744000100;211;3;;;;3000;2988701.8
32.065.364/0001-46;2024-09-30;1;CRI/CRA;BARI SEC S.A.;10608405000160;7;1;;;;13950;14088940.76
32.065.364/0001-46;2024-09-30;1;CRI/CRA;TRUE  SEC S/A;12130744000100;211;2;;;;999;975182.7
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;78;2;;;;7861;7894751.23
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;78;1;;;;21000;21099557.75
32.065.364/0001-46;2024-09-30;1;CRI/CRA;HABITASEC SEC S/A;9304427000158;1;223;;;;4800;2766475.03
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;62;2;;;;1715;1399165.32
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;71;3;;;;925;910790.74
32.065.364/0001-46;2024-09-30;1;CRI/CRA;BARI SEC S.A.;10608405000160;7;1;;;;9800;9897607.13
32.065.364/0001-46;2024-09-30;1;CRI/CRA;HABITASEC SEC S/A;9304427000158;1;312;;;;9600;9542230.37
32.065.364/0001-46;2024-09-30;1;CRI/CRA;BARI SEC S.A.;10608405000160;7;2;;;;5500;5567212.25
32.065.364/0001-46;2024-09-30;1;CRI/CRA;BARI SEC S.A.;10608405000160;7;3;;;;1235;1244783.78
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;79;2;;;;2821;2807850.24
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;79;2;;;;746;742522.61
32.065.364/0001-46;2024-09-30;1;CRI/CRA;HABITASEC SEC S/A;9304427000158;1;313;;;;6315;6276998.41
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;78;4;;;;535;534317.77
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;64;5;;;;417;336265.04
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;84;1;;;;19724;19656925.24
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;64;2;;;;1687;1366541.25
32.065.364/0001-46;2024-09-30;1;CRI/CRA;VIRGO COMP DE SEC;8769451000108;4;98;;;;4755;278822.94
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;71;2;;;;17300;17058391.94
32.065.364/0001-46;2024-09-30;1;CRI/CRA;BARI SEC S.A.;10608405000160;9;1;;;;12117;12428253.45
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;78;4;;;;299;298618.72
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;84;2;;;;23486;23343782.99
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;71;3;;;;24830;24448577.51
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;61;2;;;;9000;8936004.56
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;62;2;;;;1300;1060591.79
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;84;1;;;;14210;14161676.52
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;84;4;;;;863;859001.78
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;84;1;;;;66;65775.56
32.065.364/0001-46;2024-09-30;1;CRI/CRA;BARI SEC S.A.;10608405000160;7;3;;;;1;1007.92
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;79;1;;;;5850;5752388.57
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;84;3;;;;1291;1287434.99
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;84;4;;;;1869;1860341.04
32.065.364/0001-46;2024-09-30;1;CRI/CRA;TRUE  SEC S/A;12130744000100;211;2;;;;1500;1464238.29
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;64;2;;;;4700;3807198.51
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;84;3;;;;8209;8186331.37
32.065.364/0001-46;2024-09-30;1;CRI/CRA;TRAVESSIA SEC S.A.;40004488000140;29;1;;;;3800;3256625.69
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;79;1;;;;4600;4523245.72
32.065.364/0001-46;2024-09-30;1;CRI/CRA;TRUE  SEC S/A;12130744000100;211;2;;;;501;489055.59
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;62;1;;;;8000;6416274.57
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;64;4;;;;231;189788.44
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;79;1;;;;3329;3273453.26
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;64;5;;;;583;470125.95
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;62;2;;;;2685;2190529.96
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;84;2;;;;12014;11941250.48
32.065.364/0001-46;2024-09-30;1;CRI/CRA;BARI SEC S.A.;10608405000160;7;3;;;;971;978692.35
32.065.364/0001-46;2024-09-30;1;CRI/CRA;VIRGO COMP DE SEC;8769451000108;4;60;;;;12000;2232582.37
32.065.364/0001-46;2024-09-30;1;Outras Cotas de FI;ITAU SOBERANO RENDA FIXA SIMPLES;6175696000173;;;;;;631366.352296;44048076.03
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;129;1;;;;32700;32671995.16
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;78;2;;;;139;139596.8
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;71;2;;;;10700;10550566.11
32.065.364/0001-46;2024-09-30;1;CRI/CRA;HABITASEC SEC S/A;9304427000158;1;223;;;;5885;3391813.66
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;84;4;;;;704;700738.41
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;78;1;;;;4000;4018963.38
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;78;4;;;;1366;1364258.09
32.065.364/0001-46;2024-09-30;1;CRI/CRA;HABITASEC SEC S/A;9304427000158;1;224;;;;6350;3659815.93
32.065.364/0001-46;2024-09-30;1;CRI/CRA;BARI SEC S.A.;10608405000160;7;3;;;;170;171346.75
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;78;4;;;;493;492371.33
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;79;2;;;;1433;1426320.24
32.065.364/0001-46;2024-09-30;1;CRI/CRA;VIRGO COMP DE SEC;8769451000108;4;98;;;;4600;269734.07
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;78;4;;;;698;697109.92
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;78;3;;;;8000;7989798.46
32.065.364/0001-46;2024-09-30;1;CRI/CRA;TRAVESSIA SEC S.A.;40004488000140;29;2;;;;2500;2159506.24
32.065.364/0001-46;2024-09-30;1;CRI/CRA;BARI SEC S.A.;10608405000160;7;3;;;;2031;2047089.76
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;56;3;;;;1000;969545.18
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;79;1;;;;229;225178.97
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;71;3;;;;685;674477.47
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;79;3;;;;383;381512.11
32.065.364/0001-46;2024-09-30;1;CRI/CRA;HABITASEC SEC S/A;9304427000158;1;224;;;;1700;979793.24
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;78;4;;;;316;315597.04
32.065.364/0001-46;2024-09-30;1;CRI/CRA;TRUE  SEC S/A;12130744000100;211;1;;;;20500;20009636.64
32.065.364/0001-46;2024-09-30;1;CRI/CRA;BARI SEC S.A.;10608405000160;7;3;;;;902;909145.72
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;84;1;;;;1500;1494899
32.065.364/0001-46;2024-09-30;1;CRI/CRA;HABITASEC SEC S/A;9304427000158;1;224;;;;2700;1556142.21
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;71;1;;;;9000;8874307.94
32.065.364/0001-46;2024-09-30;1;CRI/CRA;BARI SEC S.A.;10608405000160;7;4;;;;1;1022.17
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;84;4;;;;196;195091.94
32.065.364/0001-46;2024-09-30;1;CRI/CRA;BARI SEC S.A.;10608405000160;7;2;;;;6500;6579432.66
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;79;1;;;;3427;3369818.06
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;61;1;;;;13700;13287067.18
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;56;2;;;;2060;2010695.39
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;79;1;;;;365;358909.71
32.065.364/0001-46;2024-09-30;1;CRI/CRA;BARI SEC S.A.;10608405000160;9;1;;;;5883;6034118.6
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;71;1;;;;10000;9860342.16
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;64;2;;;;533;431752.51
32.065.364/0001-46;2024-09-30;1;CRI/CRA;CANAL COMP DE SEC;41811375000119;64;1;;;;17625;12338068.23
32.065.364/0001-46;2024-12-31;1;CRI/CRA;EGIUS EMPREEND E CONSTR;27126303000101;29;2;;;;2500;1681658.94
32.065.364/0001-46;2024-12-31;1;CRI/CRA;CANAL COMPANHIA DE SECURITIZAÇÃO;41811375000119;79;1;;;;365;347354.05
32.065.364/0001-46;2024-12-31;1;CRI/CRA;BARI SECURITIZADORA S.A;10608405000160;9;1;;;;12117;12336944.39
32.065.364/0001-46;2024-12-31;1;CRI/CRA;BARI SECURITIZADORA S.A;10608405000160;7;3;;;;150;150389.76
32.065.364/0001-46;2024-12-31;1;CRI/CRA;CANAL COMPANHIA DE SECURITIZAÇÃO;41811375000119;84;1;;;;11000;10709139.25
32.065.364/0001-46;2024-12-31;1;CRI/CRA;BARI SECURITIZADORA S.A;10608405000160;7;3;;;;902;904343.78
32.065.364/0001-46;2024-12-31;1;CRI/CRA;SANTO ANDRE EMPREENDIMENTOS IMB;28822263000103;71;3;;;;719;690660.45
32.065.364/0001-46;2024-12-31;1;CRI/CRA;CANAL COMPANHIA DE SECURITIZAÇÃO;41811375000119;71;1;;;;10000;9619462.46
32.065.364/0001-46;2024-12-31;1;CRI/CRA;CANAL COMPANHIA DE SECURITIZAÇÃO;41811375000119;79;1;;;;3427;3261321.47
32.065.364/0001-46;2024-12-31;1;CRI/CRA;CANAL COMPANHIA DE SECURITIZAÇÃO;41811375000119;79;1;;;;4600;4377612.71
32.065.364/0001-46;2024-12-31;1;CRI/CRA;BARI SECURITIZADORA S.A;10608405000160;7;2;;;;9700;9768804.61
32.065.364/0001-46;2024-12-31;1;CRI/CRA;REAL PARK INVESTIMENTOS LTDA.;52347258000162;79;2;;;;2821;2716268.82
32.065.364/0001-46;2024-12-31;1;CRI/CRA;HABITASEC SECURITIZADORA SA;9304427000158;1;223;;;;4800;1842927.67
32.065.364/0001-46;2024-12-31;1;CRI/CRA;CANAL COMPANHIA DE SECURITIZAÇÃO;41811375000119;84;1;;;;19500;18984383.22
32.065.364/0001-46;2024-12-31;1;CRI/CRA;CONSTRUTORA L.G. LTDA;4363882000100;56;3;;;;1000;847116.37
32.065.364/0001-46;2024-12-31;1;CRI/CRA;HELVETIA 5 ADM DE IMÓVEIS LTDA.;38098106000142;7;4;;;;1;1016.57
32.065.364/0001-46;2024-12-31;1;CRI/CRA;SAVOIE S.A. EMPREENDIMENTO IMOBILIÁRIO;9023654000105;78;4;;;;490;481203.18
32.065.364/0001-46;2024-12-31;1;CRI/CRA;SANTO ANDRE EMPREENDIMENTOS IMB;28822263000103;71;3;;;;811;779034.24
32.065.364/0001-46;2024-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;98;;;;4600;54021.02
32.065.364/0001-46;2024-12-31;1;CRI/CRA;BARI SECURITIZADORA S.A;10608405000160;7;3;;;;971;973523.07
32.065.364/0001-46;2024-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;60;;;;12000;2005495.69
32.065.364/0001-46;2024-12-31;1;CRI/CRA;BARI SECURITIZADORA S.A;10608405000160;7;3;;;;1;1002.6
32.065.364/0001-46;2024-12-31;1;CRI/CRA;SAVOIE S.A. EMPREENDIMENTO IMOBILIÁRIO;9023654000105;78;1;;;;17100;16894165.25
32.065.364/0001-46;2024-12-31;1;CRI/CRA;BARI SECURITIZADORA S.A;10608405000160;7;3;;;;170;170441.73
32.065.364/0001-46;2024-12-31;1;CRI/CRA;SANTO ANDRE EMPREENDIMENTOS IMB;28822263000103;71;3;;;;2960;2843330.9
32.065.364/0001-46;2024-12-31;1;CRI/CRA;ITAPARICA RESORT EMPREED IMB S.A;16481746000102;84;4;;;;500;486177.17
32.065.364/0001-46;2024-12-31;1;CRI/CRA;ITAPARICA RESORT EMPREED IMB S.A;16481746000102;84;4;;;;706;686482.16
32.065.364/0001-46;2024-12-31;1;CRI/CRA;EGIUS EMPREEND E CONSTR;27126303000101;29;1;;;;3800;2537215.8
32.065.364/0001-46;2024-12-31;1;CRI/CRA;Residencial Ilhas Do Mediterraneo Incor;20691331000122;211;2;;;;999;947987.69
32.065.364/0001-46;2024-12-31;1;CRI/CRA;CANAL COMPANHIA DE SECURITIZAÇÃO;41811375000119;79;1;;;;5850;5567181.38
32.065.364/0001-46;2024-12-31;1;CRI/CRA;ITAPARICA RESORT EMPREED IMB S.A;16481746000102;84;3;;;;9500;9254734.36
32.065.364/0001-46;2024-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;4;98;;;;4755;55841.3
32.065.364/0001-46;2024-12-31;1;CRI/CRA;SAVOIE S.A. EMPREENDIMENTO IMOBILIÁRIO;9023654000105;78;2;;;;8000;7900184.09
32.065.364/0001-46;2024-12-31;1;Outras Cotas de FI;ITAU SOBERANO RENDA FIXA SIMPLES;6175696000173;;;;;;504084.051132;36091524.82
32.065.364/0001-46;2024-12-31;1;CRI/CRA;Residencial Ilhas Do Mediterraneo Incor;20691331000122;3;211;;;;3000;2902332.42
32.065.364/0001-46;2024-12-31;1;CRI/CRA;Vila Madalena Empreend Imob SPE LTDA;36131466000173;62;1;;;;8000;6214627.09
32.065.364/0001-46;2024-12-31;1;CRI/CRA;LEVERAGE COMPANHIA SECURITIZADORA;48415978000140;19;1;;;;15000;15020062.62
