CNPJ_Fundo_Classe;Data_Referencia;Versao;Percentual_Vencimento_Valor_Total_Faixa_Ate_3Meses;Percentual_Vencimento_Receita_FII_Faixa_Ate_3Meses;Percentual_Vencimento_Valor_Total_Faixa_3a6Meses;Percentual_Vencimento_Receita_FII_Faixa_3a6Meses;Percentual_Vencimento_Valor_Total_Faixa_6a9Meses;Percentual_Vencimento_Receita_FII_Faixa_6a9Meses;Percentual_Vencimento_Valor_Total_Faixa_9a12Meses;Percentual_Vencimento_Receita_FII_Faixa_9a12Meses;Percentual_Vencimento_Valor_Total_Faixa_12a15Meses;Percentual_Vencimento_Receita_FII_Faixa_12a15Meses;Percentual_Vencimento_Valor_Total_Faixa_15a18Meses;Percentual_Vencimento_Receita_FII_Faixa_15a18Meses;Percentual_Vencimento_Valor_Total_Faixa_18a21Meses;Percentual_Vencimento_Receita_FII_Faixa_18a21Meses;Percentual_Vencimento_Valor_Total_Faixa_21a24Meses;Percentual_Vencimento_Receita_FII_Faixa_21a24Meses;Percentual_Vencimento_Valor_Total_Faixa_24a27Meses;Percentual_Vencimento_Receita_FII_Faixa_24a27Meses;Percentual_Vencimento_Valor_Total_Faixa_27a30Meses;Percentual_Vencimento_Receita_FII_Faixa_27a30Meses;Percentual_Vencimento_Valor_Total_Faixa_30a33Meses;Percentual_Vencimento_Receita_FII_Faixa_30a33Meses;Percentual_Vencimento_Valor_Total_Faixa_33a36Meses;Percentual_Vencimento_Receita_FII_Faixa_33a36Meses;Percentual_Vencimento_Valor_Total_Faixa_Acima_36Meses;Percentual_Vencimento_Receita_FII_Faixa_Acima_36Meses;Percentual_Vencimento_Valor_Total_Faixa_Indeterminado;Percentual_Vencimento_Receita_FII_Faixa_Indeterminado;Percentual_Indexador_Valor_Total_IGPM;Percentual_Indexador_Receita_FII_IGPM;Percentual_Indexador_Valor_Total_INPC;Percentual_Indexador_Receita_FII_INPC;Percentual_Indexador_Valor_Total_IPCA;Percentual_Indexador_Receita_FII_IPCA;Percentual_Indexador_Valor_Total_INCC;Percentual_Indexador_Receita_FII_INCC;Caracteristicas_Contratuais;Politica_Contratacao_Seguro_Imovel_Renda_Acabado;Politica_Contratacao_Seguro_Imovel_Renda_Construcao;Politica_Contratacao_Seguro_Imovel_Venda_Acabado;Politica_Contratacao_Seguro_Imovel_Venda_Construcao;Ativo_Liquidez_Valor_Disponibilidades;Ativo_Liquidez_Valor_Titulos_Publicos;Ativo_Liquidez_Valor_Titulos_Privados;Ativo_Liquidez_Valor_Fundos_Renda_Fixa
18.929.353/0001-36;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;A periodicidade de reajuste do aluguel é anual, sendo reajustado pelo IPCA/IBGE apurado e divulgado desde a data de início do prazo locatício,(04/03/2015) até a data de seu vencimento(04/02/2027). A rescisão contratual se dará caso: 1) por mútuo acordo das partes e mediante anuência do Locador 2) em decorrência  de prática de infração contratual, não se limitando ao pontual pagamento das obrigações pecuniárias (alugueis e encargos) 3) Em decorrência da falta de pagamento dos alugueis e demais encargos 4) para a realização de reparações urgentes determinadas pelo Poder Publico, que não possam ser normalmente executadas com permanência da Locatária no imóvel ou, podendo, ele se recuse a consenti-las 5) desapropriação do imóvel pelo poder publico e/ou 6) sinistro total ou parcial do imóvel. Caso a rescisão aconteção pelos motivos 1 4 5 e 6, não sera devida indenização ou multa por qualquer das partes.;A Locatária deverá contratar um seguro patrimonial para o Imóvel emitida por uma empresa de seguros de primeira linha e idônea, regurlamente estabelecida no Brasil e previamente aprovada pelo Locador, estipulando-se o Locador como único beneficiário da indenização com exceção do que se referir aos bens particulares da Locatária. A Locatária deverá manter o seguro durante todo o periodo da locação e quaisquer prorrogações.;;;;733403.36;;;55229.53
18.929.353/0001-36;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A periodicidade de reajuste do aluguel é anual, sendo reajustado pelo IPCA/IBGE apurado e divulgado desde a data de início do prazo locatício,(04/03/2015) até a data de seu vencimento(04/02/2027). A rescisão contratual se dará caso: 1) por mútuo acordo das partes e mediante anuência do Locador 2) em decorrência  de prática de infração contratual, não se limitando ao pontual pagamento das obrigações pecuniárias (alugueis e encargos) 3) Em decorrência da falta de pagamento dos alugueis e demais encargos 4) para a realização de reparações urgentes determinadas pelo Poder Publico, que não possam ser normalmente executadas com permanência da Locatária no imóvel ou, podendo, ele se recuse a consenti-las 5) desapropriação do imóvel pelo poder publico e/ou 6) sinistro total ou parcial do imóvel. Caso a rescisão aconteção pelos motivos 1 4 5 e 6, não sera devida indenização ou multa por qualquer das partes.;A Locatária deverá contratar um seguro patrimonial para o Imóvel emitida por uma empresa de seguros de primeira linha e idônea, regurlamente estabelecida no Brasil e previamente aprovada pelo Locador, estipulando-se o Locador como único beneficiário da indenização com exceção do que se referir aos bens particulares da Locatária. A Locatária deverá manter o seguro durante todo o periodo da locação e quaisquer prorrogações.;;;;770270.13;;;2947.33
18.929.353/0001-36;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A periodicidade de reajuste do aluguel é anual, sendo reajustado pelo IPCA/IBGE apurado e divulgado desde a data de início do prazo locatício,(04/03/2015) até a data de seu vencimento(04/02/2027). A rescisão contratual se dará caso: 1) por mútuo acordo das partes e mediante anuência do Locador 2) em decorrência  de prática de infração contratual, não se limitando ao pontual pagamento das obrigações pecuniárias (alugueis e encargos) 3) Em decorrência da falta de pagamento dos alugueis e demais encargos 4) para a realização de reparações urgentes determinadas pelo Poder Publico, que não possam ser normalmente executadas com permanência da Locatária no imóvel ou, podendo, ele se recuse a consenti-las 5) desapropriação do imóvel pelo poder publico e/ou 6) sinistro total ou parcial do imóvel. Caso a rescisão aconteção pelos motivos 1 4 5 e 6, não sera devida indenização ou multa por qualquer das partes.;A Locatária deverá contratar um seguro patrimonial para o Imóvel emitida por uma empresa de seguros de primeira linha e idônea, regurlamente estabelecida no Brasil e previamente aprovada pelo Locador, estipulando-se o Locador como único beneficiário da indenização com exceção do que se referir aos bens particulares da Locatária. A Locatária deverá manter o seguro durante todo o periodo da locação e quaisquer prorrogações.;;;;442378.09;;;265133.41
18.950.957/0001-64;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0.939752;;;;;1;0.939752;;;Os contratos são reajustados anualmente pela variação positiva do IPCA.;Fazemos a contratação de prédio e conteúdo, com algumas coberturas adicionais, como roubo/furto e danos elétrico, dentre outras coberturas. Para os valores segurados na cobertura básica, utilizamos o R$ por M² para a reconstrução da loja + (o valor de estoque a preço de custo - impostos), assim temos o VR de cada loja. Como nosso seguro é feito com todas as lojas, o valor do LMI é o da nossa maior loja.;;;;14598.23;0;0;42281952.62
18.950.957/0001-64;2025-06-30;2;;;;;;;;;;;;;;;;;;;;;;;;;1;0.939752;;;;;;;1;0.939752;;;Os contratos são reajustados anualmente pela variação positiva do IPCA.;Fazemos a contratação de prédio e conteúdo, com algumas coberturas adicionais, como roubo/furto e danos elétrico, dentre outras coberturas. Para os valores segurados na cobertura básica, utilizamos oR$ por M² para a reconstrução da loja + (o valor de estoque a preço de custo - impostos), assim temos o VR de cada loja. Como nosso seguro é feito com todas as lojas, o valor do LMI é o da nossamaior loja;;;;0;0;0;54291984.54
18.950.957/0001-64;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;0.939752;;;;;;;1;0.939752;;;Os contratos são reajustados anualmente pela variação positiva do IPCA.;Fazemos a contratação de prédio e conteúdo, com algumas coberturas adicionais, como roubo/furto e danos elétrico, dentre outras coberturas. Para os valores segurados na cobertura básica, utilizamos oR$ por M² para a reconstrução da loja + (o valor de estoque a preço de custo - impostos), assim temos o VR de cada loja. Como nosso seguro é feito com todas as lojas, o valor do LMI é o da nossamaior loja;;;;0;0;0;19268501.81
18.950.957/0001-64;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N/A;N/A;;;;0;0;0;13575971.12
18.979.895/0001-13;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;32284713.87
18.979.895/0001-13;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;87224997.05
18.979.895/0001-13;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;-0.01;0;27845754.08
18.979.895/0001-13;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;-0.03;0;5744490.44
19.026.454/0001-60;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Conforme Contrato.;Conforme Contrato.;;;;63468.56;;;4452882.96
19.026.454/0001-60;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Conforme Contrato.;Conforme Contrato.;;;;13556.86;;;12928394.67
19.026.454/0001-60;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Conforme Contrato.;Conforme Contrato.;;;;2449.1;;;17132922.56
19.026.454/0001-60;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Conforme Contrato.;Conforme Contrato.;;;;54874.67;;;1814248.16
19.107.604/0001-60;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;3874230.19
19.107.604/0001-60;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;3874230.19
19.107.604/0001-60;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;3874230.19
19.107.604/0001-60;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
19.131.224/0001-60;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;Não aplicável;O seguro é contrato pelo locatário.;;;;39106.63;0;0;1280822.43
19.131.224/0001-60;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;Não aplicável;O seguro é contrato pelo locatário.;;;;14856.36;0;0;1198779.85
19.131.224/0001-60;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18972.61;0;0;1077729.84
19.131.224/0001-60;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29739.15;0;0;1199467.14
19.213.231/0001-01;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13991.62;0;0;13.58
19.213.231/0001-01;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80326;0;0;3698.69
19.213.231/0001-01;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68844.8;;;
19.213.231/0001-01;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19.239.245/0001-02;2025-03-31;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;Prazo de contrato: 120 meses Periodicidade do pagamento do aluguel: Mensal Dia do pagamento do aluguel: 10º dia de cada mês subsequênte ao mês vencido Periodicidade de Reajuste: Anual Índice de Reajuste: IGP-M Multa por atraso: 2% Mora por atraso: 1% Aviso de devolução: 24 meses;No prazo de Inicio do Prazo Locatício, a Locatária contratará: (i) Apólice de seguro patrimonial para o Imóvel pelo valor de reposição dos bens, incluindo o valor de reposição da Edificação a ser informado pela Locadora refletindo o efetivo custo da construção da Edificação, emitida por seguradora de primeira linha e idônea, regularmente estabelecida no Brasil, aprovada pela Locadora, a qual não poderá se recusar a conceder aprovação injustificadamente. A apólice deverá cobrir riscos constantes na cláusula 9.4 do Instrumento Particular de Contrato Atípico de Locação "Built to Suit - Intuito Personae" e Outras Avenças. (ii) Apólice de responsabilidade civil, inclusive lucros cessantes decorrentes de dano pessoal e/ou dano material sofridos pelo reclamante e cobertos, empregador e danos morais garantindo as despesas decorrentes de danos materiais e/ou danos corporais causados a terceiros.;;;;3597.42;0;0;4216727.67
19.239.245/0001-02;2025-06-30;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;Prazo de contrato: 120 meses Periodicidade do pagamento do aluguel: Mensal Dia do pagamento do aluguel: 10º dia de cada mês subsequênte ao mês vencido Periodicidade de Reajuste: Anual Índice de Reajuste: IGP-M Multa por atraso: 2% Mora por atraso: 1% Aviso de devolução: 24 meses;No prazo de Inicio do Prazo Locatício, a Locatária contratará: (i) Apólice de seguro patrimonial para o Imóvel pelo valor de reposição dos bens, incluindo o valor de reposição da Edificação a ser informado pela Locadora refletindo o efetivo custo da construção da Edificação, emitida por seguradora de primeira linha e idônea, regularmente estabelecida no Brasil, aprovada pela Locadora, a qual não poderá se recusar a conceder aprovação injustificadamente. A apólice deverá cobrir riscos constantes na cláusula 9.4 do Instrumento Particular de Contrato Atípico de Locação "Built to Suit - Intuito Personae" e Outras Avenças. (ii) Apólice de responsabilidade civil, inclusive lucros cessantes decorrentes de dano pessoal e/ou dano material sofridos pelo reclamante e cobertos, empregador e danos morais garantindo as despesas decorrentes de danos materiais e/ou danos corporais causados a terceiros.;;;;2301.44;0;0;4257652.28
19.239.245/0001-02;2025-09-30;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;Prazo de contrato: 120 meses Periodicidade do pagamento do aluguel: Mensal Dia do pagamento do aluguel: 10º dia de cada mês subsequênte ao mês vencido Periodicidade de Reajuste: Anual Índice de Reajuste: IGP-M Multa por atraso: 2% Mora por atraso: 1% Aviso de devolução: 24 meses;No prazo de Inicio do Prazo Locatício, a Locatária contratará: (i) Apólice de seguro patrimonial para o Imóvel pelo valor de reposição dos bens, incluindo o valor de reposição da Edificação a ser informado pela Locadora refletindo o efetivo custo da construção da Edificação, emitida por seguradora de primeira linha e idônea, regularmente estabelecida no Brasil, aprovada pela Locadora, a qual não poderá se recusar a conceder aprovação injustificadamente. A apólice deverá cobrir riscos constantes na cláusula 9.4 do Instrumento Particular de Contrato Atípico de Locação "Built to Suit - Intuito Personae" e Outras Avenças. (ii) Apólice de responsabilidade civil, inclusive lucros cessantes decorrentes de dano pessoal e/ou dano material sofridos pelo reclamante e cobertos, empregador e danos morais garantindo as despesas decorrentes de danos materiais e/ou danos corporais causados a terceiros.;;;;3009.12;;;4327305.88
