CNPJ_Fundo_Classe;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
35.652.278/0001-28;2025-09-30;1;0;0;0;0;0;0;;;0;0;17929310.1;17648444.96;0;0;0;0;0;0;0;0;591890.89;591890.89;18521200.99;18240335.85;0;0;0;0;0;0;0;0;0;0;18521200.99;18240335.85;440756.71;440756.71;0;0;0;0;-100397.72;-100397.72;340358.99;340358.99;0;0;-577939.89;-577939.89;0;0;-263021.44;-263021.44;0;0;0;0;0;0;-16500;-46200;0;0;-12649.14;-12649.14;0;0;-162262.53;-162262.53;-118066.56;0;-18920.01;0;0;0;-647.06;-647.06;26033.06;26033.06;-1143973.57;-1036687;17717586.41;17544007.84;17544007.84;16666807.448;;0;17544007.84;-8258088.27;9285919.57;1
35.652.278/0001-28;2025-12-31;1;0;0;0;0;0;0;;;0;0;18844665.44;19125530.58;0;0;0;0;0;0;0;0;607522.21;607522.21;19452187.65;19733052.79;0;0;0;0;0;0;0;0;0;0;19452187.65;19733052.79;513054.83;513054.83;0;0;0;0;-121585.25;-121585.25;391469.58;391469.58;0;0;-601451.78;-601451.78;0;0;-187214.69;-187214.69;0;0;0;0;0;0;-17600;-1100;0;0;-12649.17;-12649.17;0;0;-13200;-13200;-118066.57;0;-18919.98;0;0;0;0;0;24007.11;24007.11;-945095.08;-791608.53;18898562.15;19332913.84;36876921.68;35033075.596;;0;36876921.68;-25961690.4;10915231.28;1
35.688.460/0001-39;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;381060.35;381060.35;0;0;0;0;0;0;381060.35;381060.35;;;-519171.44;-514499.58;0;0;-397013.39;-393440.81;0;0;0;0;-18323.37;-18158.5;-9234.79;0;0;0;-15395.54;-4986.81;0;0;0;0;0;0;0;0;0;0;-484.67;-948.72;-11066.69;-11066.69;-970689.89;-943101.11;-589629.54;-562040.76;-562040.76;0;;;0;0;0;0
35.688.460/0001-39;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5651146.56;0;0;0;0;0;-5651146.56;0;-5651146.56;0;497841.35;497841.35;0;0;0;0;0;0;497841.35;497841.35;;;-587482.09;-560196.62;0;0;-449251.11;-428385.75;0;0;0;0;-20734.34;-19771.33;-7365.21;0;0;0;-11641.91;-44582.37;0;0;0;0;0;0;0;0;0;0;-483.41;-519.39;-13771.59;-11900.9;-1090729.66;-1065356.36;-6244034.87;-567515.01;-1129555.77;0;;;0;0;0;0
35.688.460/0001-39;2025-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;92504.97;0;-2765.03;0;0;0;0;0;89739.94;0;89739.94;0;628356.96;628356.96;;;;;;;628356.96;628356.96;;;-715844.54;-678298.74;0;0;-547410.46;-518698.97;0;0;0;0;-25264.77;-23939.62;-12052.14;-40100;0;0;-12740.68;-917;0;0;-1315.42;-1315.42;0;0;0;0;0;0;-405.57;-326.37;-14215.57;-14215.57;-1329249.15;-1277811.69;-611152.25;-649454.73;-649454.73;0;;;0;0;0;0
35.688.460/0001-39;2025-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;440211.94;0;-4787667.03;0;0;0;0;0;-4347455.09;0;-4347455.09;0;267923.17;267923.17;0;0;0;0;0;0;267923.17;267923.17;;;-690802.33;-693975.98;0;0;-538166.92;-530687.43;0;0;0;0;-24380.95;-24492.96;-9650.56;0;0;0;-21776.16;-8799.75;0;0;-72161.28;-72161.28;0;0;0;0;0;0;-1685.51;-49386.24;-14671.61;-25210.3;-1373295.32;-1404713.94;-5452827.24;-1136790.77;-649454.73;0;;;0;0;0;0
35.689.497/0001-81;2025-03-31;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4215236.21;4367455.6;12083453.52;0;0;0;0;0;16298689.73;4367455.6;16298689.73;4367455.6;64618.39;64618.39;0;0;0;0;0;0;64618.39;64618.39;;;-66717.73;-68148.75;0;0;0;0;0;0;0;0;-10338.15;-10562.1;-6925.94;0;0;0;-14102.34;-10695.67;0;0;0;0;0;0;0;0;0;0;-484.67;-948.72;-6336.02;-6336.02;-104904.85;-96691.26;16258403.27;4335382.73;4335382.73;4118613.5935;;;4551000.0035;-2226300;2324700.0035;1.049734
35.689.497/0001-81;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4282171.59;4452225.02;-3992781.65;0;-23258.59;-546543.84;0;0;266131.35;3905681.18;266131.35;3905681.18;65040.45;65040.45;0;0;0;0;0;0;65040.45;65040.45;;;-70542.96;-69042.95;0;0;0;0;0;0;0;0;-10917.79;-10693.03;-6927.4;0;0;0;-21328.81;-38178.54;-1804.64;0;0;0;0;0;0;0;0;0;-483.41;-519.39;-6581.33;-6581.33;-118586.34;-125015.24;212585.46;3845706.39;8181089.12;7772034.664;;;8228700.004;-7244700;984000.004;1.00582
35.689.497/0001-81;2025-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;4049566.98;4225805.39;743256.04;0;0;0;0;0;4792823.02;4225805.39;4792823.02;4225805.39;18405.45;18405.45;;;;;;;18405.45;18405.45;;;-76062.24;-73650.63;;;;;;;;;-11824.57;-11441.03;-9463.94;-30500;;;-10815.79;-4394.49;0;0;0;0;0;0;0;0;0;0;-405.57;-326.37;-6456.89;-6456.89;-115029;-126769.41;4696199.47;4117441.43;4117441.43;3911569.3585;;;3284099.9985;-2488700;795399.9985;0.797607
35.689.497/0001-81;2025-12-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3817746.33;3997338.15;-1273965.2;0;0;0;0;0;2543781.13;3997338.15;2543781.13;3997338.15;28827.01;28827.01;0;0;0;0;0;0;28827.01;28827.01;;;-75146.65;-75028.58;0;0;0;0;0;0;0;0;-11689.34;-11667.17;-7237.76;0;0;0;-11238.99;-5269.77;0;0;0;0;0;0;0;0;0;0;-85.87;-9.07;-7117.98;-7117.98;-112516.59;-99092.57;2460091.55;3927072.59;8044514.02;7642288.319;;;7769499.999;-7769500;-0.001;0.965813
35.689.670/0001-41;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;119995.78;119995.78;1746.07;217624.61;-1220.95;-1220.95;529694.23;529694.23;650215.13;866093.67;650215.13;866093.67;55407.3;55407.3;;;;;;;55407.3;55407.3;;;-74329.41;-74275.66;;;;;;;;;-2228.51;-2376.06;-5566.86;;;;-14753.48;-12466.59;39.57;39.57;;;;;;;;;;;-2588.84;-2588.84;-99427.53;-91667.58;606194.9;829833.39;829833.39;788341.7205;;;0.0005;0;0.0005;0
35.689.670/0001-41;2025-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;126508.93;126508.93;1122.44;-532.96;41756.32;41756.32;233901.87;233901.87;403289.56;401634.16;403289.56;401634.16;39732.39;39732.39;;;;;;;39732.39;39732.39;;;-74466.66;-74453.37;0;0;-5000;-5000;0;0;0;0;-2255.47;-2253.87;-2066.86;-23000;0;0;-11294.03;-13580.92;-368.61;-368.61;0;0;0;0;0;0;0;0;0;0;-14300.94;-5250.94;-109752.57;-123907.71;333269.38;317458.84;1147292.23;1089927.6185;;;1147292.2285;0;1147292.2285;1
35.689.670/0001-41;2025-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;87136.45;87136.45;1538838.51;-568.58;-380605.15;-380605.15;228067.67;228067.67;1473437.48;-65969.61;1473437.48;-65969.61;219653.35;219653.35;;;;;;;219653.35;219653.35;;;-72885.67;-73142.61;;;;;;;;;-2210.69;-2213.72;-24523.16;-18500;;;-198899.65;-198899.65;-882.52;-882.52;;;;;;;;;;;-5648.04;-5648.04;-305049.73;-299286.54;1388041.1;-145602.8;-145602.8;0;;0;0;0;0;0
35.689.670/0001-41;2025-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;69199.05;69199.05;-1713840.06;9.58;81405.78;81405.78;231239.3;231239.3;-1331995.93;381853.71;-1331995.93;381853.71;70870.18;70870.18;;;;;;;70870.18;70870.18;;;-71674.46;-72079.3;;;;;;;;;-2091.27;-2128;-8499.1;-18500;;;-44490.96;-44490.96;-1222.81;-1222.81;;;;;;;;;-2500;0;-23527.77;-31527.77;-154006.37;-169948.84;-1415132.12;282775.05;137172.25;130313.6375;;;137166.0775;0;137166.0775;0.999955
35.689.733/0001-60;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;1610889.38;1610889.38;-584783.35;;425.61;425.61;86740.42;86740.42;1113272.06;1698055.41;1113272.06;1698055.41;83303.13;83303.13;0;0;0;0;0;0;83303.13;83303.13;;;-85977.37;-89604.45;;;-4634.58;-3463.98;;;;;-3077.3;-3142.69;-3678.91;-9120;;;-24627.12;-21577.73;;;;;;;;;;;;;-21086.99;-538449.36;-143082.27;-665358.21;1053492.92;1116000.33;1116000.33;1060200.3135;;112480.02;1228480.3535;-818986.9;409493.4535;1.100789
35.689.733/0001-60;2025-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;1481169.19;1481169.19;178891.01;;443.37;443.37;90862.72;90862.72;1751366.29;1572475.28;1751366.29;1572475.28;143856.42;143856.42;;;;;;;143856.42;143856.42;;;-85855.85;-83897.84;;;-8711.1;-9881.7;;;;;-2888.57;-2914.65;-3678.91;;;;-35538.53;-38587.92;;;;;;;;;;;;;-23813.64;-386479.79;-160486.6;-521761.9;1734736.11;1194569.8;2310570.13;2195041.6235;;146390.57;2456960.7035;-2047467.25;409493.4535;1.063357
35.689.733/0001-60;2025-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;1216517.25;1216517.25;-4228.05;;22111.64;22111.64;87747.73;87747.73;1322148.57;1326376.62;1322148.57;1326376.62;160039.07;160039.07;;;;;;;160039.07;160039.07;;;-94701.59;-91172.57;;;-1560.75;-1560.75;;;;;-2948.36;-2954.95;-3980.46;;;;-39451.05;-39451.05;;;;;;;;;;;;;-22191.17;-105478.53;-164833.38;-240617.85;1317354.26;1245797.84;1245797.84;1183507.948;;0;1228480.348;-818986.9;409493.448;0.986099
35.689.733/0001-60;2025-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;1110198.21;1110198.21;-7696799.77;;-47928.02;-47928.02;107362.8;107362.8;-6527166.78;1169632.99;-6527166.78;1169632.99;129028.16;129028.16;;;;;;;129028.16;129028.16;;;-67460.18;-80680.44;;;-57453.24;-57453.24;;;;;-3177.66;-3181.53;-4661.72;-6400;;;-33326.5;-33326.5;-8755.03;-8755.03;;;;;;;;;;;-30099.29;-54507.9;-204933.62;-244304.64;-6603072.24;1054356.51;2300154.35;2185146.6325;;57366.11;2357520.4625;-1228480.35;1129040.1125;1.02494
35.704.849/0001-20;2025-03-31;1;;;;;;;;;0;0;4623876.99;4623876.99;;;;;;;;;;;4623876.99;4623876.99;;;;;;;;;0;0;4623876.99;4623876.99;341.08;341.08;0;0;0;0;0;0;341.08;341.08;;;-56623.32;-55740.6;;;;;;;;;-53225.37;-53225.37;-10892.77;-45000;;;-4954.09;-74.7;;;;;;;;;;;;;-4437632.65;-849186.78;-4563328.2;-1003227.45;60889.87;3620990.62;3620990.62;3439941.089;;0;-0.001;0;-0.001;0
35.704.849/0001-20;2025-06-30;1;;;;;;;;;0;0;5972578.83;5972578.83;;;;;;;;;;;5972578.83;5972578.83;;;;;;;;;0;0;5972578.83;5972578.83;5287.52;5287.52;;;;;;;5287.52;5287.52;;;-57461.97;-57461.97;;;-17676;;;;;;-26345.88;-26345.88;-10892.77;0;0;0;-77994.69;-82874.08;0;0;0;0;0;0;0;0;0;0;0;0;-4585494.66;-2400917.18;-4775865.97;-2567599.11;1202000.38;3410267.24;5717355.86;5431488.067;;0;-0.003;0;-0.003;0
35.704.849/0001-20;2025-09-30;1;;;;;;;;;0;0;7165374.95;6530000.46;;;;;;;;;;;7165374.95;6530000.46;;;;;;;2.23;2.23;2.23;2.23;7165377.18;6530002.69;41654.49;41654.49;;;;;;;41654.49;41654.49;;;-57471.01;-57461.97;;;-20899.2;-38575.2;;;;;-25965.27;-25965.27;-11785.62;;;;-14630.67;-14630.67;;;;;;;;;;;;;-7174786.06;-2053477.69;-7305537.83;-2190110.8;-98506.16;4381546.38;4381546.38;4162469.061;;0;0.001;0;0.001;0
35.704.849/0001-20;2025-12-31;1;;;;;;;;;0;0;5006923.46;6530000.46;;;;;;;34108759.57;;;;39115683.03;6530000.46;;;;;;;0.05;0.05;0.05;0.05;39115683.08;6530000.51;73905.4;73905.4;;;;;;;73905.4;73905.4;;;-59717.77;-58527.78;;;-13032.6;-13032.6;;;;;-35276.51;-35276.51;-9865.13;-44436.29;;;-21926.97;-21926.97;;;;;;;;;;;;;-3807813.16;-3920954.34;-3947632.14;-4094154.49;35241956.34;2509751.42;6891297.8;6546732.91;;0;0;0;0;0
35.705.463/0001-33;2025-03-31;2;;;;;;;;;0;0;13174109.68;15635634.7;-33766.88;9108.12;1025324.94;3916213.96;;;;;-1437570.45;-1434983.66;12728097.29;18125973.12;-1343.23;-1343.23;-13951.84;1165956.88;;;1247906;1247906;1232610.93;2412519.65;13960708.22;20538492.77;133375.85;133375.85;;;;;;;133375.85;133375.85;;;-1308342.12;-1294929.84;;;-974460.85;-974460.85;;;;;-75649.16;-74068.72;-103845.37;-139941.7;;;-195241.59;-183042.81;0.17;0.17;;;;;;;;;;;-4533.25;-4533.25;-2662072.17;-2670977;11432011.9;18000891.62;18000891.62;17100847.039;;;14845217.699;-9763071.1;5082146.599;0.824693
35.705.463/0001-33;2025-06-30;1;;;;;;;;;0;0;15148673.23;15270055.94;42875;;;;;;;;-3044065.91;-1871609.57;12147482.32;13398446.37;15092.79;15092.79;369.76;350.86;;;1862303.85;1862303.85;1877766.4;1877747.5;14025248.72;15276193.87;97478.18;97478.18;;;;;;;97478.18;97478.18;;;-1552857.38;-1481128.91;;;-409084.27;-208398.99;;;;;-54420.12;-53913.33;-106903.68;;;;-423585.12;-435783.9;;;;;;;;;;;;;-128685.2;182980.11;-2675535.77;-1996245.02;11447191.13;13377427.03;31378318.66;29809402.727;;;29957917.697;-24942641.45;5015276.247;0.954733
35.705.463/0001-33;2025-09-30;1;;;;;;;;;0;0;17401136.59;15454110.84;-32080.9;-32080.9;1418787.05;4318048.73;;;;;-1586814.74;-1820496.33;17201028;17919582.34;4305068.11;4305068.11;-3585511.97;-151.34;;;1292201;1292201;2011757.14;5597117.77;19212785.14;23516700.11;144905.89;144905.89;;;;;;;144905.89;144905.89;;;-1673770.05;-1642819.11;;;-117016.95;-225251.25;;;;;-56075.76;-56248.45;-36651.12;;;;-221425.84;-221425.84;;;;;;;;;;;-90.12;-90.12;204594.17;-3504275.55;-1900435.67;-5650110.32;17457255.36;18011495.68;18011495.69;17110920.9055;;0;15045828.7455;-10030552.5;5015276.2455;0.835346
35.705.463/0001-33;2025-12-31;1;;;;;;;;;0;0;12820879.8;15843571.79;-7000;-7000;20612161.63;-17583321.02;0;0;-890000;0;-2297372.83;-2377125.95;30238668.6;-4123875.18;726993.42;726993.42;619184.97;-156.64;0;0;1742152.88;1742152.88;3088331.27;2468989.66;33326999.87;-1654885.52;147481.36;147481.36;;;;;;;147481.36;147481.36;;;-1738251.05;-1707563.63;0;0;-2736147.04;-2789416.81;0;0;0;0;-41810.12;-42359.08;-40206.25;0;0;0;-321443.93;-321443.93;0;0;0;0;0;0;0;0;0;0;0;0;-3507373.03;-3443944.49;-8385231.42;-8304727.94;25089249.81;-9812132.1;8199363.58;7789395.401;;21895256;30094619.581;-25079343.33;5015276.251;3.67036
35.705.542/0001-44;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;-20000;;;;;;-20000;0;-20000;0;68153.55;68153.55;;;;;;;68153.55;68153.55;;;-232213.48;-89529.79;;;-325065.29;-497389.08;;;;;;;-10892.77;;;;-8654.31;-1334.92;;;;;;;;;;;;;-11309.15;-11309.15;-588135;-599562.94;-539981.45;-531409.39;-531409.39;0;;0;0;0;0;0
35.705.542/0001-44;2025-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;56421.55;56421.55;;;;;;;56421.55;56421.55;;;-555292.51;-547102.28;1364860.34;;;;;;;;;;-10892.77;-45000;;;-16016.1;-23335.49;;;;;;;;;;;;;-19171.48;-19171.48;763487.48;-634609.25;819909.03;-578187.7;-928019.39;0;;0;0;0;0;0
35.705.542/0001-44;2025-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;42406.14;42406.14;;;;;;;42406.14;42406.14;;;-604547.91;-584901.84;630694.95;;;;;;;;;;-11785.62;;;;-14250.88;-14250.88;;;;;;;;;;;;;-6128.64;-6128.64;-6018.1;-605281.36;36388.04;-562875.22;-562875.22;0;;0;0;0;0;0
35.705.542/0001-44;2025-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;63058000;;;;;;63058000;0;63058000;0;21072.54;21072.54;;;;;;;21072.54;21072.54;;;-585457.06;-586080.32;-7856189.31;;;;;;;;;;-30028.84;-15000;;;-10955.87;-10955.87;;;;;;;;;;;;;-5960.14;-5960.14;-8488591.22;-617996.33;54590481.32;-596923.79;-1159799.01;0;;0;0;0;0;0
35.725.659/0001-90;2025-03-31;1;;;;;;;;;0;0;588055.44;594811.53;;;;;;;;;-13221.25;-13221.25;574834.19;581590.28;;;;;;;;;0;0;574834.19;581590.28;2035.41;2029.66;19.96;15.95;;;;;2055.37;2045.61;;;-30478.38;-30478.38;;;;;;;;;-19610.25;-19610.25;-3122.62;-12900;;;-3136.57;-418;;;;;;;;;;;;;-47970.16;-2281.69;-104317.98;-65688.32;472571.58;517947.57;472571.58;448943.001;;;448943.001;0;448943.001;0.95
35.725.659/0001-90;2025-06-30;1;;;;;;;;;0;0;591785.94;591785.94;;;;;;;;;;;591785.94;591785.94;;;;;;;;;0;0;591785.94;591785.94;3885.76;3885.76;11.49;11.49;;;;;3897.25;3897.25;;;-30478.38;-30478.38;;;;;;;;;-19610.25;-19610.25;-3122.62;-3122.62;;;-2915.56;-2915.56;;;-1300;-1300;;;;;;;;;-2856.54;-2856.54;-60283.35;-60283.35;535399.84;535399.84;1007971.42;957572.849;;;484999.999;-265000;219999.999;0.481164
35.725.659/0001-90;2025-09-30;1;;;;;;;;;0;0;;541453;541453;;;;;;;;-283.4;-283.4;541169.6;541169.6;;;;;;;;;0;0;541169.6;541169.6;2527.07;2527.42;25.77;19.97;;;;;2552.84;2547.39;;;-30478.38;-30478.38;;;;;;;;;-19610.25;-19610.25;-3378.57;;;;-3366.3;;;;;;-564.45;-564.45;;;;;;;-3189.39;-2929.55;-60587.34;-53582.63;483135.1;490134.36;490134.36;465627.642;;;510000.002;-350000;160000.002;1.040531
35.725.659/0001-90;2025-12-31;1;;;;;;;;;0;0;;561632.55;561632.55;;;;;;713887.95;;;;1275520.5;561632.55;;;;;;;;;0;0;1275520.5;561632.55;1695.81;1700.88;18.26;14.15;;;;;1714.07;1715.03;;;-32042.07;-31520.84;;;-500;-500;-2500;;;;-20616.36;-20280.99;-26376.19;-18000;;;-3264.3;;;;;;-376.3;-188.15;-9500;-9500;;;-3393.1;-3393.1;-5629.45;-8523.96;-104197.77;-91907.04;1173036.8;471440.54;961574.9;913496.155;;;929999.995;-780000;149999.995;0.967163
35.725.666/0001-91;2025-03-31;1;;21500000;;-13887909.6;;;7680233.12;-540579.68;7680233.12;7071510.72;;;;;;;;;;;;;0;0;;;;;;;;;0;0;7680233.12;7071510.72;11029.6;10766.38;199455.32;207654.34;;;;;210484.92;218420.72;;;-106934.6;-108849.61;;;;;-1040645;-1040645;;;-20378.34;-20378.34;-3122.62;-12900;;;-3139.47;-196;-990000;-990000;;;;;;;;;-300;-300;-611459.39;-2372.75;-2775979.42;-2175641.7;5114738.62;5114289.74;5114289.74;4858575.253;;;5000000.003;-5000000;0.003;0.977653
35.725.666/0001-91;2025-06-30;1;;;;;;;-396721.73;-1256724.69;-396721.73;-1256724.69;;;;;;;;;;;;;0;0;;;;;;;;;0;0;-396721.73;-1256724.69;4618.42;1095;7947.89999999999;4412.71;;;;;12566.32;5507.71;;;-29831.64;-64927.68;;;;;-266215.52;-266215.52;;;-5773.88;-12566.66;-21883.73;-25006.35;;;-4187.78;-3307.29;;;;;;;;;;;-1940.9;-1940.9;-861984.92;-2564.63;-1191818.37;-376529.03;-1575973.78;-1627746.01;3486543.73;3312216.5435;;;5000000.0035;-5000000;0.0035;1.434085
35.725.666/0001-91;2025-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;;;0;0;0;0
35.754.164/0001-99;2025-03-31;1;;;;;;;;;0;0;10288069.75;10008509.36;-36826.06;-36254.58;;;;;;;-171528.92;-216711.47;10079714.77;9755543.31;;;;;;;716910.7;129981.94;716910.7;129981.94;10796625.47;9885525.25;;;;;200843.44;188153.42;;;200843.44;188153.42;;;-714368.6;-723150;;;-90892.05;-108128.05;;;;;-16448.3;-16578.29;-17000.01;-68000;;;-314790.37;-8526;;;-65624.88;-65624.88;-24402.81;-24402.81;-18285;-18285;;;;;-11526.95;-2261.14;-1273338.97;-1034956.17;9724129.94;9038722.5;9038722.5;8586786.375;;;8535524.845;-5690349.9;2845174.945;0.944329
35.754.164/0001-99;2025-06-30;1;;;;;;;;;0;0;10129563.71;10046004.67;-63844.26;-63844.3;;;;;;;-257294.69;-257295;9808424.76;9724865.37;;;;;;;309544.62;136682.04;309544.62;136682.04;10117969.38;9861547.41;225636.58;221886.46;9400.02;;;;;;235036.6;221886.46;;;-751994.38;-727210.51;;;-225766.28;-225766.28;;;;;;;-18173.71;0;;;-34997.21;-19344.64;;;-62202.53;-62202.53;;;;;;;-847.55;;-14875.54;-27749.52;-1108857.2;-1062273.48;9244148.78;9021160.39;18086516.29;17182190.4755;;;17719949.2455;-14225874.75;3494074.4955;0.979733
35.754.164/0001-99;2025-09-30;1;;;;;;;;;0;0;11767406;9964604.01;-23781.37;-246717.93;;;;;;;-284502.85;-3408.16;11459121.78;9714477.92;;;;;;;332324.96;143382.14;332324.96;143382.14;11791446.74;9857860.06;;;;;241108.84;223825.98;;;241108.84;223825.98;;;-916559.49;-858566.4;;;-69154;-69154;;;;;;-143.81;-17000.01;;;;-34334.64;-50739.86;-48.01;;-61840.39;-61840.39;-126455.35;-30562.86;;;;;-22.26;-22.26;-7136.3;-344.21;-1232550.45;-1071373.79;10800005.13;9010312.25;9010312.25;8559796.6375;;;8559796.6375;-5690349.9;2869446.7375;0.95
35.754.164/0001-99;2025-12-31;1;;;;;;;;;0;0;10267502.63;11705592.16;-403630.97;-243225.88;0;0;0;0;-37979179.49;0;-432111.98;-571101.54;-28547419.81;10891264.74;;;;;;;871683.01;144722.16;871683.01;144722.16;-27675736.8;11035986.9;;;;;196156.44;202259.45;;;196156.44;202259.45;;;-951310.11;-925611.16;0;0;-92601.45;-79227.8;0;0;0;0;-153.1;-153.1;-19226.28;0;0;0;-37464.74;-35379.31;-1134686.13;-1134686.13;-27760.27;-24240.27;85704.87;-10187.62;-21150;-21150;0;0;0;0;-121.6;-121.6;-2198768.81;-2230756.99;-29678349.17;9007489.36;18017801.61;17116911.5295;;0;17719949.2495;-14225874.75;3494074.4995;0.983469
