CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
57.593.613/0001-05;2025-09-30;1;GH Corporate;Rodovia Engenheiro Ermenio De Oliveira Penteado - Km 56,5, S/n, Sem Complemento, Itaici, Indaiatuba/SP, Brasil, 13340-600;8031.64;7;Não possui caracteristicas que destoem dos demais;0.15286629807996;Renda
57.593.613/0001-05;2025-12-31;1;Imovel Andorinha - Sao Paulo;Rua Professor Luciano Prata, 204, Sem Complemento, Vila Baruel, Sao Paulo/SP, Brasil, 02510-020;4205.41;1;Não possui;0.0630259015329;Renda
58.019.792/0001-26;2025-03-31;1;Plaza Imperial;Av. José Pereira Liberato, esquina com a Av. Jacob Ardigó;3423.77;1;Matrícula 31.579;1;Venda
58.316.418/0001-92;2025-03-31;1;Fazenda Taquaral;Rodovia Arquiteto Helder Candia, 567, 3º Andar, Sala 03, Ribeirão Do Lipa, Cuiabá/MT, Brasil, 78048-150;9172.4;4;não possui características que destoem dos demais;0.02461557223353;Renda
58.316.418/0001-92;2025-06-30;1;Sitio Flamenga - Projeto Paraipaba;Sitio Flamenga, S/n, Sem Complemento, Boa Água, Morada Nova/CE, Brasil, 62953-000;40000;1;Não possui caracteristicas que destoem dos demais;0.02960547903437;Renda
58.316.418/0001-92;2025-06-30;1;Sitio Timbauba - Projeto Aram;Sitio Timbauba Dos Simplicios, S/n, Sem Complemento, Centro, Russas/CE, Brasil, 62900-001;54909;1;Não possui caracteristicas que destoem dos demais;0.03188416068948;Renda
58.316.418/0001-92;2025-06-30;1;Gleba 38 - Projeto Paulistana;Gleba 38 - Chapada Dos Almondes, S/n, Sem Complemento, Centro, Picos/PI, Brasil, 64600-002;41268;1;Não possui caracteristicas que destoem dos demais;0.0483484500101;Renda
58.316.418/0001-92;2025-06-30;1;Pague Menos Patativa - PE;Parque três vaqueiros, Araripina/PE;49171;1;Não possui caracteristicas que destoem dos demais;0.011983;Renda
58.316.418/0001-92;2025-09-30;1;Aegea AM Manaus;GLEBA 03 - RAMAL DO KM 23 - MANAUS/AM;17286.7;1;Não possui caracteristicas que destoem dos demais;0;Renda
58.316.418/0001-92;2025-09-30;1;Prospera Mercúrio III;Rod. Lorena a Itajubá, Km 77, Fazenda Rancho Alegre - CEP: 12.600-970;23923;1;Não possui caracteristicas que destoem dos demais;0;Renda
58.316.418/0001-92;2025-09-30;1;Prospera Mercúrio IV;Rod. Lorena a Itajubá, Km 77, Fazenda Rancho Alegre - CEP: 12.600-970;30027;1;Não possui caracteristicas que destoem dos demais;0;Renda
58.316.418/0001-92;2025-09-30;1;Prospera Mercúrio V;Rod. Lorena a Itajubá, Km 77, Fazenda Rancho Alegre - CEP: 12.600-970;19015;1;Não possui caracteristicas que destoem dos demais;0;Renda
58.316.418/0001-92;2025-09-30;1;Prospera Mercúrio VI;Rod. Lorena a Itajubá, Km 77, Fazenda Rancho Alegre - CEP: 12.600-970;24022;1;Não possui caracteristicas que destoem dos demais;0;Renda
58.316.418/0001-92;2025-09-30;1;Aegea MT Poconé;Estrada Velha Da Guia - Baus KM 10 - A Esquerda (Beira da Estrada) - Distrito da Guia - Cuiabá/MT - CEP: 78048-250;20274;1;Não possui caracteristicas que destoem dos demais;0;Renda
58.316.418/0001-92;2025-09-30;1;Aegea MT Sinop;Estrada Velha Da Guia - Baus KM 10 - A Esquerda (Beira da Estrada) - Distrito da Guia - Cuiabá/MT - CEP: 78048-250;20497;1;Não possui caracteristicas que destoem dos demais;0;Renda
58.316.418/0001-92;2025-09-30;1;Aegea MT Campo Verde;Estrada Velha Da Guia - Baus KM 10 - A Esquerda (Beira da Estrada) - Distrito da Guia - Cuiabá/MT - CEP: 78048-250;20014;1;Não possui caracteristicas que destoem dos demais;0;Renda
58.316.418/0001-92;2025-09-30;1;Aegea MT Primavera;Estrada Velha Da Guia - Baus KM 10 - A Esquerda (Beira da Estrada) - Distrito da Guia - Cuiabá/MT - CEP: 78048-250;20260;1;Não possui caracteristicas que destoem dos demais;0;Renda
58.316.418/0001-92;2025-09-30;1;Aegea MT São José;Rua D, SN - Quadra:  23 - Lote 12 a 17 - JARDIM ESTORIL - SANTO ANTÔNIO DO LEVERGER /MT -  CEP 78180-000;2250;1;Não possui caracteristicas que destoem dos demais;0;Renda
58.316.418/0001-92;2025-12-31;1;Aegea AM Manaus;GLEBA 03 - RAMAL DO KM 23 - MANAUS/AM;17286.7;1;Não possui caracteristicas que destoem dos demais;1;Renda
58.316.418/0001-92;2025-12-31;1;Prospera Mercúrio III;Rod. Lorena a Itajubá, Km 77, Fazenda Rancho Alegre - CEP: 12.600-970;23923;1;Não possui caracteristicas que destoem dos demais;1;Renda
58.316.418/0001-92;2025-12-31;1;Prospera Mercúrio IV;Rod. Lorena a Itajubá, Km 77, Fazenda Rancho Alegre - CEP: 12.600-970;30027;1;Não possui caracteristicas que destoem dos demais;1;Renda
58.316.418/0001-92;2025-12-31;1;Prospera Mercúrio V;Rod. Lorena a Itajubá, Km 77, Fazenda Rancho Alegre - CEP: 12.600-970;19015;1;Não possui caracteristicas que destoem dos demais;1;Renda
58.316.418/0001-92;2025-12-31;1;Prospera Mercúrio VI;Rod. Lorena a Itajubá, Km 77, Fazenda Rancho Alegre - CEP: 12.600-970;24022;1;Não possui caracteristicas que destoem dos demais;1;Renda
58.316.418/0001-92;2025-12-31;1;Aegea MT Poconé;Estrada Velha Da Guia - Baus KM 10 - A Esquerda (Beira da Estrada) - Distrito da Guia - Cuiabá/MT - CEP: 78048-250;20274;1;Não possui caracteristicas que destoem dos demais;1;Renda
58.316.418/0001-92;2025-12-31;1;Aegea MT Sinop;Estrada Velha Da Guia - Baus KM 10 - A Esquerda (Beira da Estrada) - Distrito da Guia - Cuiabá/MT - CEP: 78048-250;20497;1;Não possui caracteristicas que destoem dos demais;1;Renda
58.316.418/0001-92;2025-12-31;1;Aegea MT Campo Verde;Estrada Velha Da Guia - Baus KM 10 - A Esquerda (Beira da Estrada) - Distrito da Guia - Cuiabá/MT - CEP: 78048-250;20014;1;Não possui caracteristicas que destoem dos demais;1;Renda
58.316.418/0001-92;2025-12-31;1;Aegea MT Primavera;Estrada Velha Da Guia - Baus KM 10 - A Esquerda (Beira da Estrada) - Distrito da Guia - Cuiabá/MT - CEP: 78048-250;20260;1;Não possui caracteristicas que destoem dos demais;1;Renda
58.316.418/0001-92;2025-12-31;1;Aegea MT São José;Rua D, SN - Quadra:  23 - Lote 12 a 17 - JARDIM ESTORIL - SANTO ANTÔNIO DO LEVERGER /MT -  CEP 78180-000;2250;1;Não possui caracteristicas que destoem dos demais;1;Renda
58.496.557/0001-45;2025-03-31;1;IRA Imovel;Rua Gomes Jardim, 201, bairro Santana, Porto Alegre/RS;2235.17;4;Salas Comerciais - 101, 102, 103, 1703 - Matrículas 147.685, 147.686, 147.687, 148.037;1;Renda
58.523.596/0001-94;2025-03-31;1;CASA MORUMBI;BAIRRO DO MORUMBI;0;1;LOTE 11;0;Renda
58.544.087/0001-48;2025-03-31;1;Le Dépanneur - Botafogo;Rua Voluntarios da Patria, 86, Botafogo - RJ;327;2;Padaria;0.4919;Renda
58.544.087/0001-48;2025-03-31;1;Nova Farma - Ipanema;Rua Visconde de Piraja, 228, Ipanema - RJ;136;1;Framacia;0.2403;Renda
58.544.087/0001-48;2025-03-31;1;Nova Farma - Gloria;Rua do Catete, 287, Gloria - RJ;120;1;Framacia;0.1551;Renda
58.544.087/0001-48;2025-03-31;1;Fleury - Gloria;Rua do Catete, 216, Gloria - RJ;545;2;Saude;0.1528;Renda
58.544.087/0001-48;2025-06-30;1;Nome;Endereço;Área;;Outras características relevantes;;Categoria
58.548.730/0001-01;2025-12-31;1;16469_58548;Avenida Dionísio Gomes, nº 595, Lote 01, Quadra 26;3000;1;Não possui informação apresentada;0;Renda
58.548.730/0001-01;2025-12-31;1;51827_58548;Avenida Professor Armando Alves da Silva, 990,;26273.5;1;Não possui informação apresentada;0;Renda
58.561.054/0001-06;2025-03-31;1;ED. BRASÍLIO MACHADO NETO;Rua Dr. Cardoso de Mello, 1855;206.8;1;Cj 31-A, subdivisão do cj 31, localizado no 3º andar, com área privativa de 206,80m², objeto da matrícula nº 52073 do 4° registro de imóveis.  Contrato de locação formalizado, com vigência a partir de maio/25.;0.109458;Renda
58.561.054/0001-06;2025-03-31;1;ED. BRASÍLIO MACHADO NETO;Rua Dr. Cardoso de Mello, 1855;178.01;1;Cj 31-B, subdivisão do cj 31, localizado no 3º andar, com área privativa de 178,01m², objeto da matrícula nº 52073 do 4° registro de imóveis.  Contrato de locação formalizado, com vigência a partir de julho/25.;0.094219;Renda
58.561.054/0001-06;2025-03-31;1;ED. BRASÍLIO MACHADO NETO;Rua Dr. Cardoso de Mello, 1855;198.08;1;Cj 32-A, subdivisão do cj 32, localizado no 3º andar, com área privativa de 198,08m², objeto da matrícula nº 52074 do 4° registro de imóveis.  Contrato de locação formalizado, com vigência a partir de maio/25.;0.104842;Renda
58.561.054/0001-06;2025-03-31;1;ED. BRASÍLIO MACHADO NETO;Rua Dr. Cardoso de Mello, 1855;186.73;1;Cj 32-B, subdivisão do cj 32, localizado no 3º andar, com área privativa de 186,73m², objeto da matrícula nº 52074 do 4° registro de imóveis.;0.098835;Renda
58.561.054/0001-06;2025-03-31;1;ED. BRASÍLIO MACHADO NETO;Rua Dr. Cardoso de Mello, 1855;384.81;1;Cj 41, localizado no 4º andar, com área privativa de 384,81 m², objeto da matrícula nº 52075 do 4° registro de imóveis.;0.203788;Renda
58.561.054/0001-06;2025-03-31;1;ED. BRASÍLIO MACHADO NETO;Rua Dr. Cardoso de Mello, 1855;384.81;1;Cj 42, localizado no 4º andar, com área privativa de 384,81m², objeto da matrícula nº 52076 do 4° registro de imóveis.;0.203788;Renda
58.561.054/0001-06;2025-03-31;1;ED. BRASÍLIO MACHADO NETO;Rua Dr. Cardoso de Mello, 1855;350.25;15;Vagas de garagem nº 63 a 77, localizadas no 1º sub-solo, sedo cada vaga objeto de matrícula distinta (nº respectivos 52.193 a 52.207), com área construída de 23,35m² cada. As 15 vagas soma 350,25m². Serão disponibilizadas entre 3 e 4 vagas para cada subconjunto.;0.18507;Renda
58.564.382/0001-66;2025-12-31;1;Ed. Panambi;Rua Geraldo Flausino Gomes, 61;237.96;1;1;0.178904;Renda
58.580.017/0001-45;2025-03-31;1;Edifício The Spot One;Balneário Camboriú - SC;20000;1;Conectado ao Balneário Shopping;0;Renda
58.863.998/0001-38;2025-06-30;3;Distribution Park Cajamar;Av. Ribeirão dos Cristais, 800, Cajamar - São Paulo;88676;1;Compra de Portfólio - Detalhes da aquisição no Fato Relevante publicado na CVM no dia 02/04/2025.;0.2704;Renda
58.863.998/0001-38;2025-06-30;3;Distribution Park Manaus I;Av. Torquato Tapajós, 7.503, Tarumã - Manaus, Amazonas.;105153;1;Compra de Portfólio - Detalhes da aquisição no Fato Relevante publicado na CVM no dia 02/04/2025.;0.3267;Renda
58.863.998/0001-38;2025-06-30;3;Distribution Park Manaus II;Av. do Turismo, 13.520, Tarumã - Manaus, Amazonas.;69055;1;Compra de Portfólio - Detalhes da aquisição no Fato Relevante publicado na CVM no dia 02/04/2025.;0.2158;Renda
58.863.998/0001-38;2025-06-30;3;Distribution Park Rio de Janeiro;Av. Coronel Phídias Távora, 360, Pavuna - Rio de Janeiro.;65625;1;Compra de Portfólio - Detalhes da aquisição no Fato Relevante publicado na CVM no dia 02/04/2025.;0.1871;Renda
59.658.166/0001-42;2025-06-30;1;BTG LOG AAA CAJAMAR;Rodovia dos Bandeirantes, Km 38, no Município de Franco da Rocha, Estado de São Paulo;227771;1;Direito de Propriedade;1;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 21405 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;48;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00925929450948132;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 7878 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;12;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00229569285359041;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 13882 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;82;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.0157779526287988;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 14158 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;4;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.000904598638183521;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 16124 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;4;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.000704012475101059;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 16125 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;4;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.000715490939369011;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 16065 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;7;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.0013888941764222;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 17671 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;19;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00360997701227092;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 17672 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;10;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00191307737799201;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 17673 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;5;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.000925929450948132;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 16542 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;31;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00594584449079916;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 21560 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;251;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.0479895460269295;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 3950 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;63;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.0121403890407373;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 3970 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;40;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00765230951196803;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 19415 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;44;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00841754046316484;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 16817 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;33;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00638776536511531;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 490 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;10;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.0019857743183557;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 43682 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;17;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00321970922716055;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 43636 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;7;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00143480803349401;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 14087 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;19;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00358702008373502;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 43629 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;10;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00192264276488197;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 15604 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;222;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.0424186647022168;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 42421 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;23;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00439625181462563;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 7893 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;222;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.0425238839580064;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 12159 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;122;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.0233586747852824;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 17839 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;10;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00185185890189626;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 7903 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;35;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00669577082297203;Renda
